Post,Comment,Sentiment,Intent,Similarity,Cluster_KMeans
post_416,comment_01,1,Statement,0.3945332765579223,0
post_416,comment_02,0,Statement,0.1611595898866653,3
post_417,comment_01,-1,Criticism,0.5525781512260437,1
post_417,comment_02,0,Criticism,0.4645735025405884,1
post_417,comment_03,-1,Forward,0.3310216069221496,1
post_417,comment_04,-1,Criticism,0.5744809508323669,1
post_417,comment_05,0,Statement,0.4422611594200134,3
post_417,comment_06,-1,Criticism,0.212574303150177,1
post_417,comment_07,0,Criticism,0.4484168887138366,1
post_417,comment_08,-1,Criticism,0.434623658657074,1
post_417,comment_09,0,Statement,0.1828472316265106,3
post_418,comment_01,1,Criticism,0.3509416580200195,1
post_418,comment_02,0,Inquiry,0.3729047775268554,5
post_419,comment_01,1,Inquiry,0.6654702425003052,5
post_419,comment_02,1,Statement,0.2251956760883331,0
post_420,comment_01,-1,Criticism,0.2277348190546035,1
post_421,comment_01,-1,Statement,0.1401055604219436,3
post_422,comment_01,0,Forward,0.282534122467041,4
post_422,comment_02,1,Forward,0.3482398986816406,2
post_422,comment_03,-1,Forward,0.1587835252285003,4
post_422,comment_04,-1,Criticism,0.4898254871368408,1
post_422,comment_05,0,Statement,0.163415789604187,3
post_422,comment_06,0,Forward,0.1398733258247375,4
post_422,comment_07,-1,Criticism,0.2877892255783081,1
post_422,comment_08,1,Appreciation,0.4877963066101074,2
post_422,comment_09,-1,Criticism,0.1775341033935547,1
post_422,comment_10,1,Criticism,0.3628411889076233,1
post_422,comment_11,0,Statement,0.2958467900753021,3
post_422,comment_12,0,Criticism,0.2269948124885559,1
post_422,comment_13,1,Criticism,0.5687235593795776,1
post_422,comment_14,-1,Criticism,0.1946809589862823,1
post_422,comment_15,1,Forward,0.1739888489246368,2
post_423,comment_01,-1,Forward,0.3978911638259887,1
post_424,comment_01,1,Appreciation,0.5376681089401245,2
post_425,comment_01,-1,Inquiry,0.0375784449279308,5
post_425,comment_02,0,Criticism,0.3621284365653991,1
post_425,comment_03,0,Inquiry,0.5369065403938293,5
post_425,comment_04,-1,Inquiry,0.1328493356704712,5
post_426,comment_01,-1,Criticism,0.2548255324363708,1
post_426,comment_02,-1,Statement,0.299434632062912,3
post_427,comment_01,-1,Criticism,0.4104322791099548,1
post_427,comment_02,-1,Inquiry,0.1877766847610473,5
post_427,comment_03,0,Criticism,0.1448357105255127,1
post_428,comment_01,-1,Criticism,0.4659122824668884,1
post_428,comment_02,0,Forward,0.3862170577049255,4
post_429,comment_01,-1,Criticism,0.2616209089756012,1
post_429,comment_02,-1,Criticism,0.5421957969665527,1
post_429,comment_03,1,Inquiry,0.1854826956987381,5
post_430,comment_01,0,Inquiry,0.3346525430679321,5
post_430,comment_02,1,Statement,0.2770429253578186,0
post_430,comment_03,1,Statement,0.2953470647335052,0
post_431,comment_01,0,Statement,0.0881862565875053,3
post_431,comment_02,0,Statement,0.3805040717124939,0
post_432,comment_01,1,Appreciation,0.4355365335941314,2
post_432,comment_02,1,Criticism,0.3716991543769836,1
post_432,comment_03,1,Appreciation,0.3535557687282562,2
post_433,comment_01,0,Forward,0.0233690794557333,4
post_433,comment_02,0,Inquiry,0.4976345300674438,0
post_434,comment_01,0,Statement,0.6275704503059387,0
post_434,comment_02,1,Appreciation,0.2482589185237884,2
post_434,comment_03,-1,Inquiry,0.1958439648151397,5
post_434,comment_04,1,Statement,0.1784058511257171,0
post_435,comment_01,-1,Inquiry,0.4217914938926697,5
post_436,comment_01,-1,Criticism,0.5109817981719971,1
post_437,comment_01,0,Forward,0.3384317457675934,1
post_438,comment_01,-1,Criticism,0.6097742319107056,1
post_438,comment_02,0,Statement,0.3529348969459533,0
post_438,comment_03,-1,Inquiry,0.716529905796051,5
post_438,comment_04,-1,Criticism,0.6580893397331238,1
post_438,comment_05,-1,Criticism,0.7280987501144409,1
post_438,comment_06,-1,Inquiry,0.3323844969272613,5
post_438,comment_07,0,Inquiry,0.6768991947174072,5
post_439,comment_01,0,Inquiry,0.3522315621376037,5
post_440,comment_01,0,Inquiry,0.4043492078781128,5
post_440,comment_02,0,Forward,0.0807309076189994,4
post_441,comment_01,-1,Criticism,0.389676034450531,1
post_441,comment_02,-1,Criticism,0.1208996847271919,1
post_441,comment_03,-1,Criticism,0.5534302592277527,1
post_442,comment_01,0,Forward,0.084834523499012,4
post_442,comment_02,0,Forward,0.084834523499012,4
post_443,comment_01,1,Appreciation,0.5517926216125488,2
post_443,comment_02,0,Inquiry,0.3796949684619903,5
post_444,comment_01,1,Appreciation,0.1412596404552459,2
post_444,comment_02,-1,Criticism,0.1261060535907745,3
post_444,comment_03,0,Statement,0.2498983442783355,3
post_444,comment_04,-1,Forward,0.4540240168571472,1
post_444,comment_05,-1,Criticism,0.4539220929145813,1
post_444,comment_06,-1,Criticism,0.431732177734375,1
post_444,comment_07,0,Forward,0.0868574678897857,4
post_444,comment_08,0,Forward,0.1553858816623687,5
post_444,comment_09,0,Statement,0.0772635787725448,3
post_444,comment_10,-1,Criticism,0.2646276950836181,1
post_444,comment_11,0,Forward,0.0868574678897857,4
post_444,comment_12,0,Forward,0.1165744513273239,4
post_444,comment_13,0,Criticism,-0.0237429458647966,3
post_444,comment_14,-1,Criticism,0.4106172919273376,1
post_444,comment_15,0,Forward,0.6436972618103027,4
post_444,comment_16,0,Forward,0.0868574678897857,4
post_444,comment_17,0,Forward,0.0868574753403663,4
post_444,comment_18,0,Forward,0.1202430725097656,4
post_444,comment_19,0,Forward,0.1234684884548187,4
post_444,comment_20,0,Forward,0.0868574678897857,4
post_444,comment_21,-1,Forward,-0.0154119217768311,5
post_444,comment_22,-1,Criticism,0.4773064851760864,1
post_444,comment_23,0,Forward,0.1234684884548187,4
post_444,comment_24,1,Criticism,0.1406400799751281,0
post_445,comment_01,-1,Criticism,0.2579292058944702,1
post_445,comment_02,0,Criticism,0.18609619140625,3
post_446,comment_01,-1,Statement,0.4935681223869324,3
post_446,comment_02,0,Criticism,0.5265762805938721,1
post_446,comment_03,-1,Statement,0.5949650406837463,1
post_447,comment_01,1,Appreciation,0.1196891963481903,2
post_447,comment_02,1,Statement,0.6353656649589539,0
post_448,comment_01,0,Inquiry,0.46399787068367,5
post_449,comment_01,0,Forward,0.4201057553291321,4
post_450,comment_01,0,Forward,0.1068215817213058,4
post_450,comment_02,-1,Inquiry,0.2497587203979492,5
post_451,comment_01,1,Appreciation,0.1499058604240417,2
post_452,comment_01,1,Statement,0.244186982512474,0
post_452,comment_02,-1,Inquiry,0.3141042590141296,5
post_453,comment_01,-1,Statement,0.2600547075271606,3
post_454,comment_01,1,Inquiry,0.3765439689159393,5
post_454,comment_02,0,Inquiry,0.3149638772010803,5
post_455,comment_01,-1,Inquiry,0.3007517755031585,5
post_455,comment_02,0,Forward,0.3070423603057861,4
post_455,comment_03,0,Criticism,0.3772090077400207,1
post_455,comment_04,0,Statement,0.3453261852264404,3
post_455,comment_05,-1,Inquiry,0.3080767393112182,5
post_455,comment_06,0,Statement,0.2549239993095398,0
post_455,comment_07,0,Inquiry,0.4973642230033874,5
post_455,comment_08,-1,Criticism,0.5442951321601868,1
post_455,comment_09,1,Forward,0.5908309817314148,2
post_455,comment_10,0,Forward,0.1477852463722229,4
post_456,comment_01,0,Criticism,0.2321490049362182,1
post_456,comment_02,0,Inquiry,0.4116427302360534,5
post_456,comment_03,0,Statement,0.3800043761730194,0
post_456,comment_04,-1,Statement,0.2298458814620971,3
post_456,comment_05,-1,Statement,0.2025376856327057,3
post_456,comment_06,-1,Inquiry,0.3966615200042724,5
post_456,comment_07,0,Inquiry,0.1278701424598693,3
post_457,comment_01,-1,Criticism,0.1483671516180038,1
post_457,comment_02,-1,Inquiry,0.2354318797588348,1
post_457,comment_03,-1,Inquiry,0.4222267568111419,5
post_458,comment_01,-1,Inquiry,0.3136406540870666,5
post_459,comment_01,-1,Statement,0.1743820905685424,3
post_459,comment_02,1,Appreciation,0.4238491058349609,2
post_459,comment_03,1,Appreciation,0.3070870637893677,2
post_459,comment_04,1,Appreciation,0.2161904275417328,2
post_459,comment_05,0,Statement,0.2536314725875854,3
post_459,comment_06,1,Statement,0.2434442490339279,0
post_459,comment_07,-1,Criticism,0.1370352208614349,1
post_459,comment_08,0,Forward,0.0707819312810897,4
post_459,comment_09,-1,Statement,0.2529552578926086,3
post_459,comment_10,-1,Criticism,0.2634174823760986,1
post_459,comment_11,0,Inquiry,0.3610422313213348,5
post_459,comment_12,0,Inquiry,0.1661482453346252,5
post_459,comment_13,-1,Criticism,0.2279683053493499,1
post_460,comment_01,0,Statement,0.4893004298210144,0
post_461,comment_01,1,Statement,0.4672941565513611,0
post_461,comment_02,0,Inquiry,0.3064059615135193,5
post_461,comment_03,0,Statement,0.1077417060732841,3
post_461,comment_04,0,Forward,0.0436207503080368,4
post_461,comment_05,0,Forward,0.0436207503080368,4
post_461,comment_06,0,Forward,0.1151767075061798,4
post_461,comment_07,1,Statement,0.0798823237419128,0
post_461,comment_08,0,Statement,0.1431833654642105,3
post_461,comment_09,-1,Forward,-0.0084977960214018,4
post_461,comment_10,0,Forward,0.0436207503080368,4
post_461,comment_11,0,Forward,0.0436207354068756,4
post_461,comment_12,0,Forward,0.0436207503080368,4
post_461,comment_13,0,Forward,0.0436207503080368,4
post_461,comment_14,0,Forward,0.0436207503080368,4
post_461,comment_15,0,Forward,0.0436207503080368,4
post_461,comment_16,0,Statement,0.1774852573871612,3
post_461,comment_17,0,Statement,0.193274438381195,3
post_461,comment_18,0,Forward,0.1151767075061798,4
post_461,comment_19,0,Forward,0.0436207503080368,4
post_461,comment_20,0,Forward,-0.0328517854213714,4
post_461,comment_21,0,Forward,0.0436207503080368,4
post_461,comment_22,0,Forward,0.0436207503080368,4
post_461,comment_23,0,Forward,0.0436207503080368,4
post_461,comment_24,0,Forward,0.0436207503080368,4
post_461,comment_25,0,Forward,0.1444929391145706,5
post_461,comment_26,-1,Forward,-0.1181562691926956,4
post_461,comment_27,0,Forward,0.0436207503080368,4
post_461,comment_28,0,Forward,0.1079207807779312,4
post_461,comment_29,0,Forward,0.0436207503080368,4
post_461,comment_30,0,Forward,0.0436207503080368,4
post_461,comment_31,0,Forward,0.0436207503080368,4
post_461,comment_32,0,Forward,0.0436207503080368,4
post_461,comment_33,0,Statement,0.1822716891765594,3
post_461,comment_34,0,Statement,0.1249191164970398,3
post_461,comment_35,0,Forward,0.1151767075061798,4
post_461,comment_36,0,Forward,0.0436207503080368,4
post_461,comment_37,0,Forward,0.0436207503080368,4
post_461,comment_38,0,Forward,0.0436207503080368,4
post_461,comment_39,0,Forward,0.0436207503080368,4
post_461,comment_40,0,Statement,0.1741789579391479,3
post_461,comment_41,0,Forward,0.0436207503080368,4
post_461,comment_42,0,Statement,0.2346976697444915,3
post_461,comment_43,0,Statement,0.2334701120853424,3
post_461,comment_44,0,Forward,0.0436207503080368,4
post_461,comment_45,0,Forward,0.0436207503080368,4
post_461,comment_46,0,Forward,0.0436207503080368,4
post_461,comment_47,0,Inquiry,0.0064344406127929,5
post_461,comment_48,0,Statement,0.1848278045654297,3
post_461,comment_49,1,Forward,0.0388890355825424,4
post_461,comment_50,0,Forward,-0.0825946480035781,4
post_462,comment_01,0,Inquiry,0.1855951845645904,5
post_463,comment_01,1,Criticism,0.326210469007492,1
post_464,comment_01,-1,Inquiry,0.3542384803295135,5
post_465,comment_01,-1,Statement,0.4287529587745666,3
post_465,comment_02,0,Statement,0.1199405193328857,3
post_465,comment_03,-1,Criticism,0.493955910205841,1
post_465,comment_04,-1,Criticism,0.3941287994384765,1
post_465,comment_05,-1,Inquiry,0.3783709406852722,5
post_465,comment_06,-1,Criticism,0.2055332958698272,1
post_466,comment_01,-1,Inquiry,0.4480050206184387,5
post_466,comment_02,0,Criticism,0.0243648830801248,1
post_466,comment_03,-1,Criticism,0.4811083674430847,1
post_466,comment_04,-1,Inquiry,0.6270089149475098,5
post_466,comment_05,0,Statement,0.0367430076003074,3
post_466,comment_06,0,Forward,0.1952303647994995,4
post_467,comment_01,0,Inquiry,0.3579525649547577,5
post_468,comment_01,0,Criticism,0.2097239047288894,1
post_469,comment_01,0,Criticism,0.2035112828016281,1
post_469,comment_02,-1,Criticism,0.4158051013946533,1
post_469,comment_03,0,Inquiry,0.1079908609390258,3
post_469,comment_04,-1,Criticism,0.3507343232631683,1
post_469,comment_05,-1,Criticism,0.2760573029518127,1
post_469,comment_06,0,Statement,0.3196836709976196,3
post_469,comment_07,-1,Criticism,0.0909837931394577,1
post_469,comment_08,1,Appreciation,0.3092257380485534,2
post_469,comment_09,-1,Criticism,0.2866572439670563,1
post_469,comment_10,0,Criticism,0.2582265138626098,1
post_469,comment_11,-1,Statement,0.1618716120719909,3
post_469,comment_12,-1,Criticism,0.1363735496997833,1
post_469,comment_13,1,Statement,0.4374879598617553,0
post_469,comment_14,0,Forward,0.2122916132211685,4
post_469,comment_15,0,Forward,0.2122915983200073,4
post_469,comment_16,-1,Criticism,0.0947812050580978,1
post_469,comment_17,1,Statement,0.2670615911483764,0
post_470,comment_01,0,Inquiry,0.3096460998058319,5
post_470,comment_02,0,Forward,0.3870048522949219,4
post_471,comment_01,1,Statement,0.2518850266933441,0
post_472,comment_01,-1,Statement,0.4363594651222229,3
post_473,comment_01,-1,Criticism,0.5437049865722656,1
post_474,comment_01,0,Statement,0.2683761119842529,3
post_474,comment_02,0,Statement,0.3947610557079315,0
post_474,comment_03,1,Criticism,0.4988066256046295,1
post_474,comment_04,1,Criticism,0.3892665803432464,1
post_474,comment_05,0,Inquiry,0.1857532858848571,5
post_474,comment_06,0,Statement,0.4830479025840759,0
post_474,comment_07,0,Statement,0.0741589814424514,3
post_474,comment_08,0,Statement,0.0741589814424514,3
post_474,comment_09,0,Statement,0.2634109854698181,3
post_474,comment_10,0,Statement,0.3139977157115936,3
post_474,comment_11,0,Statement,0.1482054591178894,3
post_474,comment_12,0,Statement,0.0741589814424514,3
post_474,comment_13,0,Statement,0.1859966069459915,3
post_474,comment_14,0,Statement,0.0741589814424514,3
post_474,comment_15,0,Statement,0.4835443496704101,0
post_474,comment_16,0,Statement,0.0659052729606628,3
post_474,comment_17,0,Statement,0.0996351689100265,3
post_474,comment_18,0,Statement,0.0741589814424514,3
post_474,comment_19,0,Statement,0.5138276219367981,0
post_474,comment_20,0,Statement,0.0741589814424514,3
post_474,comment_21,0,Statement,0.1660480052232742,3
post_474,comment_22,0,Inquiry,0.2396800220012664,5
post_474,comment_23,0,Statement,0.3984427452087402,3
post_474,comment_24,1,Criticism,0.2803967595100403,0
post_474,comment_25,0,Statement,0.2683761715888977,3
post_474,comment_26,0,Statement,0.0741589814424514,3
post_474,comment_27,0,Statement,0.1144292056560516,3
post_474,comment_28,0,Criticism,0.3038895726203918,1
post_474,comment_29,0,Statement,0.3142749667167663,3
post_474,comment_30,0,Statement,0.2683761119842529,3
post_474,comment_31,0,Statement,0.4830479025840759,0
post_474,comment_32,0,Statement,0.0741589814424514,3
post_474,comment_33,0,Statement,0.0741589069366455,3
post_474,comment_34,-1,Statement,0.2461356073617935,3
post_474,comment_35,0,Statement,0.4830480515956878,0
post_474,comment_36,0,Statement,0.4830479025840759,0
post_474,comment_37,0,Statement,0.1144292056560516,3
post_474,comment_38,0,Statement,0.2683761119842529,3
post_474,comment_39,-1,Statement,0.4536972045898437,3
post_474,comment_40,0,Statement,0.3446746170520782,3
post_474,comment_41,0,Statement,0.1367118954658508,3
post_474,comment_42,0,Statement,0.0741589814424514,3
post_474,comment_43,0,Statement,0.0741589814424514,3
post_474,comment_44,0,Statement,0.1843270659446716,3
post_474,comment_45,1,Statement,0.1969208568334579,0
post_474,comment_46,0,Statement,0.4788720905780792,0
post_474,comment_47,0,Statement,0.1769734472036361,3
post_474,comment_48,0,Statement,0.0741589814424514,3
post_474,comment_49,0,Statement,0.0741589069366455,3
post_475,comment_01,-1,Criticism,0.2425355911254882,1
post_475,comment_02,-1,Criticism,0.412007063627243,1
post_475,comment_03,0,Inquiry,0.2645551860332489,5
post_475,comment_04,0,Criticism,0.1732107996940612,1
post_475,comment_05,-1,Criticism,0.0926480665802955,1
post_476,comment_01,-1,Statement,0.1136048510670661,3
post_477,comment_01,0,Inquiry,0.1602357029914856,5
post_478,comment_01,0,Inquiry,0.4222471714019775,5
post_478,comment_02,0,Criticism,0.5260008573532104,1
post_478,comment_03,1,Criticism,0.5228005647659302,0
post_478,comment_04,-1,Statement,0.1829098612070083,3
post_478,comment_05,-1,Criticism,0.1605186313390731,1
post_479,comment_01,0,Statement,0.4642591178417206,3
post_479,comment_02,0,Statement,0.3846612274646759,3
post_480,comment_01,0,Criticism,0.3679386377334595,1
post_481,comment_01,-1,Inquiry,0.2705074548721313,5
post_482,comment_01,0,Criticism,0.4838553667068481,1
post_483,comment_01,0,Statement,0.2847940325736999,3
post_483,comment_02,-1,Inquiry,0.5407661199569702,5
post_483,comment_03,-1,Statement,0.3522175252437591,3
post_484,comment_01,0,Criticism,0.3491422533988952,1
post_484,comment_02,0,Statement,0.2969910502433777,3
post_484,comment_03,-1,Criticism,0.3985231518745422,1
post_484,comment_04,-1,Inquiry,0.0581351928412914,5
post_484,comment_05,-1,Criticism,0.2252542674541473,1
post_484,comment_06,1,Inquiry,0.5398620367050171,5
post_484,comment_07,-1,Criticism,0.136981651186943,1
post_484,comment_08,-1,Inquiry,0.0296117234975099,5
post_484,comment_09,-1,Statement,0.0933469384908676,3
post_484,comment_10,0,Criticism,0.5429760217666626,1
post_484,comment_11,-1,Criticism,0.4531969130039215,1
post_484,comment_12,-1,Criticism,0.3773871660232544,1
post_484,comment_13,0,Statement,-0.0673772618174552,3
post_484,comment_14,0,Forward,0.081668771803379,4
post_485,comment_01,1,Appreciation,0.3067493140697479,2
post_485,comment_02,1,Appreciation,0.7296669483184814,2
post_485,comment_03,1,Statement,0.3084538578987121,0
post_485,comment_04,1,Appreciation,0.2404415607452392,2
post_486,comment_01,-1,Inquiry,0.392828106880188,5
post_486,comment_02,-1,Criticism,0.354172796010971,1
post_486,comment_03,-1,Inquiry,0.1103631556034088,5
post_486,comment_04,-1,Criticism,0.3595103621482849,1
post_486,comment_05,0,Criticism,0.3665519058704376,1
post_487,comment_01,-1,Criticism,0.5805624723434448,1
post_488,comment_01,0,Inquiry,0.2475761771202087,5
post_488,comment_02,1,Inquiry,0.5213087797164917,5
post_489,comment_01,0,Inquiry,0.5789681077003479,5
post_489,comment_02,-1,Statement,0.5308026671409607,3
post_489,comment_03,0,Inquiry,0.4475604295730591,5
post_489,comment_04,1,Criticism,0.3434126675128937,1
post_490,comment_01,-1,Statement,0.5439147353172302,3
post_491,comment_01,-1,Criticism,0.2046296894550323,1
post_492,comment_01,0,Statement,0.2700093984603882,3
post_493,comment_01,-1,Criticism,0.0260221846401691,1
post_493,comment_02,-1,Statement,0.0429646894335746,3
post_494,comment_01,-1,Forward,0.2611989974975586,4
post_495,comment_01,-1,Criticism,0.2783413529396057,1
post_495,comment_02,-1,Criticism,0.480020672082901,1
post_495,comment_03,1,Inquiry,0.6297440528869629,5
post_496,comment_01,1,Statement,0.1537115573883056,0
post_496,comment_02,-1,Forward,0.0821762531995773,5
post_496,comment_03,1,Appreciation,0.2045867592096328,2
post_496,comment_04,1,Appreciation,0.1307760626077652,2
post_496,comment_05,1,Appreciation,0.1315215677022934,2
post_496,comment_06,1,Appreciation,0.1509107649326324,2
post_496,comment_07,1,Appreciation,0.1650328785181045,2
post_496,comment_08,1,Forward,0.1817885637283325,2
post_497,comment_01,-1,Inquiry,0.401685357093811,5
post_497,comment_02,1,Appreciation,0.1489455699920654,2
post_497,comment_03,1,Statement,0.1475362926721573,0
post_498,comment_01,-1,Inquiry,0.3181136548519134,5
post_499,comment_01,0,Inquiry,0.3429669141769409,5
post_500,comment_01,-1,Inquiry,0.3865534663200378,5
post_500,comment_02,1,Appreciation,0.5213481187820435,0
post_501,comment_01,-1,Inquiry,0.3177876472473144,5
post_501,comment_02,0,Forward,-0.0017125224694609,4
post_501,comment_03,0,Inquiry,0.3779619336128235,5
post_502,comment_01,1,Criticism,0.2786745429039001,1
post_502,comment_02,0,Forward,0.1733710169792175,4
post_503,comment_01,0,Criticism,0.3711678981781006,1
post_503,comment_02,0,Forward,0.1903337091207504,4
post_504,comment_01,-1,Forward,0.500055193901062,1
post_505,comment_01,-1,Inquiry,0.3320938944816589,5
post_505,comment_02,0,Inquiry,0.3302568793296814,5
post_505,comment_03,-1,Criticism,0.4506886601448059,1
post_506,comment_01,-1,Statement,0.0087358523160219,3
post_507,comment_01,0,Inquiry,0.2933235764503479,5
post_507,comment_02,-1,Inquiry,0.426088809967041,5
post_507,comment_03,0,Inquiry,0.4563504457473755,5
post_508,comment_01,-1,Inquiry,0.2558199167251587,5
post_509,comment_01,1,Statement,0.290749728679657,0
post_509,comment_02,-1,Statement,0.2311488687992096,3
post_509,comment_03,1,Inquiry,0.5243701934814453,5
post_509,comment_04,0,Forward,0.5492258071899414,5
post_509,comment_05,-1,Inquiry,0.4246119260787964,5
post_509,comment_06,-1,Statement,0.2671117186546325,3
post_509,comment_07,1,Statement,0.1054733246564865,0
post_509,comment_08,0,Forward,0.1088693737983703,4
post_509,comment_09,0,Forward,0.1088693737983703,4
post_509,comment_10,0,Forward,0.1088693737983703,4
post_510,comment_01,1,Statement,0.2786738276481628,0
post_510,comment_02,1,Forward,0.2298180758953094,4
post_511,comment_01,1,Criticism,0.2474139928817749,0
post_511,comment_02,-1,Inquiry,0.3037143051624298,5
post_512,comment_01,1,Criticism,0.3969040811061859,0
post_512,comment_02,-1,Criticism,0.3924321234226227,1
post_512,comment_03,1,Appreciation,0.0427844934165477,2
post_512,comment_04,1,Criticism,0.3166066408157348,0
post_512,comment_05,1,Criticism,0.3970465064048767,0
post_512,comment_06,-1,Criticism,0.2899548411369324,1
post_512,comment_07,-1,Statement,0.2692078351974487,3
post_512,comment_08,0,Appreciation,0.3284603357315063,2
post_512,comment_09,1,Statement,0.2667250633239746,0
post_512,comment_10,1,Forward,0.4403561949729919,2
post_512,comment_11,1,Appreciation,0.3270734250545501,2
post_512,comment_12,0,Criticism,0.4752505123615265,1
post_512,comment_13,1,Appreciation,0.3566661775112152,2
post_512,comment_14,1,Appreciation,0.3301741480827331,2
post_512,comment_15,0,Criticism,0.3809773325920105,1
post_512,comment_16,-1,Statement,0.3879490196704864,3
post_512,comment_17,-1,Criticism,0.0243507679551839,1
post_512,comment_18,1,Appreciation,0.3075405657291412,2
post_512,comment_19,1,Appreciation,0.3574621677398681,2
post_512,comment_20,1,Criticism,0.2917870879173279,0
post_512,comment_21,0,Statement,0.1450397372245788,3
post_512,comment_22,1,Statement,0.379248172044754,0
post_512,comment_23,0,Forward,0.3735860586166382,2
post_512,comment_24,0,Forward,0.1793449521064758,4
post_512,comment_25,-1,Criticism,0.3290818631649017,1
post_512,comment_26,1,Statement,0.288054347038269,0
post_512,comment_27,1,Statement,0.2539485394954681,0
post_512,comment_28,0,Forward,0.2461094260215759,4
post_512,comment_29,0,Forward,0.2461094558238983,4
post_513,comment_01,-1,Inquiry,0.4782477617263794,5
post_513,comment_02,-1,Criticism,0.4776492714881897,1
post_513,comment_03,-1,Criticism,0.590999186038971,1
post_513,comment_04,0,Statement,0.5567384958267212,0
post_513,comment_05,-1,Criticism,0.253461629152298,1
post_513,comment_06,-1,Criticism,0.5882461071014404,1
post_513,comment_07,0,Statement,0.6948976516723633,0
post_513,comment_08,0,Criticism,0.4261913895606994,1
post_513,comment_09,0,Criticism,0.338708758354187,1
post_514,comment_01,0,Criticism,0.2962267994880676,1
post_514,comment_02,1,Statement,0.1269472688436508,0
post_514,comment_03,-1,Criticism,0.3488275408744812,1
post_514,comment_04,0,Statement,0.0868504792451858,3
post_514,comment_05,-1,Inquiry,0.1990421414375305,5
post_514,comment_06,0,Inquiry,0.2867752909660339,5
post_515,comment_01,1,Appreciation,0.6048001050949097,2
post_515,comment_02,-1,Criticism,0.5400403141975403,1
post_515,comment_03,1,Appreciation,0.5381038784980774,0
post_515,comment_04,1,Appreciation,0.5402622222900391,2
post_515,comment_05,1,Statement,0.5293581485748291,0
post_516,comment_01,0,Criticism,0.3783189952373504,1
post_516,comment_02,0,Criticism,0.4905222058296203,1
post_516,comment_03,-1,Criticism,0.6778961420059204,1
post_516,comment_04,-1,Inquiry,0.3835102915763855,5
post_516,comment_05,0,Statement,0.2043863534927368,3
post_516,comment_06,-1,Criticism,0.507109522819519,1
post_517,comment_01,0,Inquiry,0.2068772912025451,5
post_517,comment_02,0,Criticism,0.2760235369205475,1
post_518,comment_01,-1,Criticism,0.5458737015724182,1
post_518,comment_02,0,Statement,0.3178083598613739,3
post_518,comment_03,1,Appreciation,0.257139503955841,2
post_518,comment_04,0,Inquiry,0.1433548629283905,3
post_519,comment_01,1,Criticism,0.6133620738983154,1
post_519,comment_02,0,Inquiry,0.1617113053798675,5
post_520,comment_01,1,Criticism,0.1222147867083549,1
post_520,comment_02,0,Criticism,0.2450983226299286,1
post_520,comment_03,-1,Criticism,0.7630629539489746,1
post_520,comment_04,0,Statement,0.1442489922046661,3
post_520,comment_05,-1,Criticism,0.1088128536939621,1
post_520,comment_06,0,Criticism,0.3243249356746673,1
post_520,comment_07,1,Statement,0.0932501107454299,0
post_520,comment_08,-1,Criticism,0.176811546087265,1
post_521,comment_01,0,Statement,0.1959816217422485,3
post_521,comment_02,0,Inquiry,0.4094977378845215,5
post_521,comment_03,0,Inquiry,0.5928770303726196,5
post_521,comment_04,0,Statement,0.064774602651596,3
post_522,comment_01,0,Inquiry,0.4488993883132934,5
post_522,comment_02,0,Inquiry,0.3984728157520294,5
post_522,comment_03,-1,Criticism,0.7425225973129272,1
post_523,comment_01,0,Inquiry,0.4204421639442444,5
post_523,comment_02,0,Forward,0.1708295196294784,4
post_523,comment_03,0,Forward,0.1388556063175201,4
post_523,comment_04,1,Criticism,0.1680845618247985,0
post_524,comment_01,0,Criticism,0.3423510789871216,1
post_524,comment_02,-1,Criticism,0.1110479608178138,1
post_524,comment_03,-1,Statement,0.0742090418934822,3
post_525,comment_01,0,Criticism,0.6161608695983887,0
post_525,comment_02,-1,Statement,0.5939196944236755,1
post_525,comment_03,-1,Inquiry,0.6433672308921814,5
post_525,comment_04,1,Statement,0.2979133427143097,0
post_525,comment_05,1,Statement,0.467779278755188,0
post_526,comment_01,1,Appreciation,0.5542620420455933,2
post_527,comment_01,0,Statement,0.1506134569644928,3
post_527,comment_02,0,Forward,-0.0018428154289722,4
post_528,comment_01,-1,Criticism,0.579197883605957,1
post_528,comment_02,-1,Criticism,0.6766716837882996,1
post_528,comment_03,0,Inquiry,0.5555596351623535,5
post_529,comment_01,-1,Forward,0.2022902071475982,1
post_529,comment_02,-1,Inquiry,0.4302324056625366,5
post_530,comment_01,-1,Inquiry,0.217635303735733,5
post_531,comment_01,0,Inquiry,0.1165736466646194,5
post_531,comment_02,-1,Criticism,0.4143981337547302,1
post_532,comment_01,-1,Inquiry,0.2682513892650604,5
post_532,comment_02,1,Statement,0.4434409141540527,0
post_533,comment_01,-1,Inquiry,0.6060311794281006,5
post_533,comment_02,0,Statement,0.2876242399215698,0
post_533,comment_03,1,Inquiry,0.3197875320911407,5
post_533,comment_04,0,Forward,0.1895620226860046,4
post_533,comment_05,0,Forward,0.0879103392362594,4
post_533,comment_06,1,Statement,0.3637214004993438,0
post_534,comment_01,-1,Inquiry,0.5602114796638489,5
post_534,comment_02,1,Appreciation,0.2713557481765747,2
post_535,comment_01,0,Inquiry,0.2612982988357544,5
post_535,comment_02,-1,Criticism,0.5666083693504333,1
post_535,comment_03,1,Statement,0.2252801656723022,0
post_535,comment_04,-1,Criticism,0.6130006313323975,1
post_535,comment_05,0,Inquiry,0.1565657258033752,5
